plate,fiberid,mjd,z,Flux_HeII_3203,Flux_NeV_3345,Flux_NeV_3425,Flux_OII_3726,Flux_OII_3728,Flux_NeIII_3868,Flux_NeIII_3967,Flux_He_3970,Flux_Hd_4101,Flux_Hg_4340,Flux_OIII_4363,Flux_HeII_4685,Flux_ArIV_4711,Flux_ArIV_4740,Flux_Hb_4861,Flux_OIII_4958,Flux_OIII_5006,Flux_NI_5197,Flux_NI_5200,Flux_HeI_5875,Flux_OI_6300,Flux_OI_6363,Flux_NII_6547,Flux_Ha_6562,Flux_NII_6583,Flux_SII_6716,Flux_SII_6730
1752,539,53379,0.05014302, , , , ,3.194483598,0.826107702,0.01821436,0.38660757,0.347088754,0.498902611,0.199979951,0.240545603,0.084923009,0.249689046,1.0464636,2.929408178,8.386720694, ,0.09779426,0.279791984,0.501544789,0.176625468,1.163397443,3.24403716,3.424597953,1.123686013,0.985121641
2107,65,53786,0.1271717, , ,0.312564179,0.783036071,0.576949363,0.357838955,0.162964686,0.071520318,0.155988627,0.339450354,0.040897169,0.116880029, , ,0.868599973,0.735830196,2.089192862, ,0.169577141,0.12935108,0.161451184,0.068542181,0.683607075,2.692659917,2.00543903,0.388850475,0.283364704
2275,558,53709,0.1848313, , ,0.180785226,0.419287501,1.81007231,0.134927483, ,0.13254243,0.148407287,0.297564616, ,1.485592503, , ,0.824139449,0.104818168,0.296906121, ,0.073898134,0.074667948,0.154985997,0.121798114,0.458028707,2.554832291,1.342389801,0.444913516,0.325096936
2766,517,54242,0.04571207, , , ,1.294270856,0.325345139,0.549415622,0.167250729,0.150065758,0.240324922,0.407473865,0.044158141,0.13980598,0.020768184,0.004571674,0.929372259,1.645847863,4.687072753, ,0.02367267,0.092918814,0.142417943,0.057604348,0.689960866,2.881054003,2.02658254,0.416688516,0.40344695
3790,960,55208,0.3440342,0.330336598,0.159195055,0.247494195,3.424325132, , ,0.162568423, ,0.165156285,0.307642328, , , , ,0.674517665,0.233187937,0.654643134, ,0.148989487,0.102455097, ,0.035617306,0.140710578,2.09100476,0.410887234,0.442525778,0.325326713
4862,295,55685,0.0494026, , ,2.070646943,0.654911634,0.492559567,0.471476131,0.019984616,0.302185903,0.239724779,0.444420647,0.138477674,0.015939925,0.020687057, ,1.011682651,2.533217873,7.241519977, , , , , ,0.023146679,3.136216219,0.068092922, ,0.06382258
6253,607,56574,0.5110652,0.1328357,0.329265984,0.915684321,0.357499929,2.396381103,0.891869301, ,0.529044181,0.301732253,0.461322872,0.089419418,0.243614378,0.023909121,0.009428987,0.988410589,3.42555815,9.782217544, , ,0.066287939,0.233067626,0.035076247,0.579005945,3.064072825,1.70259616,0.179172332,0.489727934
6469,127,56328,0.3945173,0.147752801,0.195087011,0.482942616, ,3.381889084,0.888025582,0.121012949,0.302708236,0.192976426,0.433387423,0.13615385,0.163707623,0.027044458,0.023925111,1.032186046,3.364040775,9.625146112,0.367663569,0.055299012,0.12060144,0.446800299,0.115237483,0.641084844,3.199776741,1.88663622,0.717698118,0.778923081
7102,828,56666,0.1427967,0.178998866,0.370654736,0.818971822,1.518204204,2.542222126,1.022732169,0.297026697,0.473792683,0.267092297,0.47566119,0.207280733,0.198946308,0.004695123, ,1.071843891,3.226112134,9.246050884,0.009100686, ,0.073101766,0.61813566,0.192965131,0.262131872,3.322716061,0.771954485,0.397597013,0.438490834
7564,537,56804,0.3429601, ,0.318605233,0.169299384,1.252572467,0.970044229,0.433365958,0.044569771,0.149101557,0.354686874,0.361354671, ,578.5054601,0.041358042,50485729409,0.685985827,0.212289986,0.596423566,0.028551174,0.034626742,0.072755524,0.142742824,0.090590988,0.417968293,2.126556063,1.220880246,0.144040787,0.2890591
1624,217,53386,0.09354336, , , ,0.108291333,2.815900757,0.483972983,0.083232446,0.291490312,0.218897221,0.538651884,0.083006569,0.169566578,0.040101749,0.015302929,0.919335234,2.003831029,5.703777598, ,0.040269786,0.14479089,4.381129922,0.1833446,0.848787352,2.849939225,2.492599337,0.906514544,0.645883652
1779,60,53089,0.1921235,0.104159474,0.121272371, ,0.756003408,1.085754523,0.166719658,0.066031225,0.13549323,0.173871587,0.35085963, ,1.711210234, , ,0.78914602,0.150180645,0.424575933,0.053414981,0.011246501,0.109168416,0.054300711,0.041260611,0.306135333,2.446352663,0.896510064,0.346256482,0.282276311
1809,193,53792,0.107535, , , ,0.746411341,2.913724815,0.78446427,0.374651958,0.129700447,0.256102184,0.357989294,0.078435004,0.23686232, ,0.083300742,1.065258705,2.717873014,7.787294426,0.073632624, ,0.173914685,0.324857397,0.054643995,0.886693974,3.302301986,2.610938055,1.06482579,0.7841966
1826,430,53499,0.1203331, , ,0.594109948,0.621324237,0.495020943,0.147235133,0.135208249,0.087701676,0.16898167,0.375678107, ,0.222676279, , ,0.8108544,0.445346587,1.260566047, , ,0.094070695,0.050451889,0.122359486,0.538702539,2.513648641,1.578360575,0.339329164,0.210216694
2124,486,53770,0.190491,0.502775824,0.239654718,0.26590376,0.737713391,0.84862915,0.142053699,0.229093155,0.172474921,0.128051157,0.334727132, , ,0.028476835, ,0.700038649,0.118678955,0.333727771, ,0.108640181,0.083152896,0.051026549,0.058137164,0.455309607,2.170119812,1.330447367,0.347468327,0.291761638
2166,32,54232,0.1015415, , , ,0.098307148,3.215524192,0.888801916,0.138414833,0.177490806,0.217722384,0.355116185,0.128086848,0.195864759,0.000106051, ,0.91018833,2.899011987,8.248172799,0.323747353,0.067135008,0.113028441,0.403286609,0.185402014,0.746603927,2.821583823,2.192120869,0.892137448,0.913699448
2514,42,53882,0.05213564, , , ,2.669932855, ,0.489946762,0.091319088,0.132824399,0.429130351,0.681300196, ,0.252500771,0.076955311,0.013421828,1.120193738,1.42399211,4.089214283, , ,0.225946623,0.219496913,0.070136541,0.71294588,3.472600587,2.101253322,0.830070229,0.541317093
2971,38,54590,0.1884881,2002327127,6.943804741,0.162828125,0.720574759, ,0.119888681,0.143840834,0.254739653,0.223854867,0.352774938, ,0.110079532, , ,0.882695598,0.288684033,0.820230374,0.042219071,0.010930536,0.117100716,0.096662935,0.049525308,0.432601056,2.736356355,1.269457891,0.219419275,0.168461057
4352,493,55533,0.5136811,0.325963639,0.367794077,0.893726007,0.944645001,1.280228887,0.818780568,0.160577245,0.27183995,0.293356719,0.4714892,0.110016038,0.28477267,0.03859949, ,0.994707328,3.39406184,9.695024728, , ,0.196349046,0.318608235,0.111817027,1.148811979,3.083592717,3.378531599,0.154981831,1.536460224
4533,412,55855,0.05746157, , ,1.1317727, ,2.511049883,0.586621673,0.124770196,0.108466878,0.218803332,0.457065157,0.002413102,0.300935168,0.008649485, ,0.769078848,1.83090257,5.170196665, , ,0.176854216,0.202475836,0.089905174,0.740094368,2.38414443,2.166329717,0.575477767,0.515295416
4891,747,55736,0.4653663,0.15333376,0.155814422,0.416022112,0.997521916,2.476989742,0.849154824,0.015694136,0.48113315,0.175593814, ,0.111141169,0.182106506,0.041642653,0.02211901,1.010048959,3.276723716,9.366245092,0.051634837,0.039997654,0.128893224,0.406324591,0.034687815,0.493811123,3.131151774,1.452650712,0.986926484,0.513655241
5054,109,56191,0.4545986,0.10275769,0.22739866,0.549352701,1.020804365,1.644880714,0.905961797,0.199773944,0.219883819,0.194703777,0.443658043,0.185138643,0.166305902,0.020642375,0.003230509,0.930374468,3.505598315,9.983777873, ,0.051456571,0.100322052,0.428704869,0.174831532,0.411287764,2.88416085,1.208075256,0.573649507,0.435412539
6045,9,56072,0.4229933,0.101478173,0.265502888,0.559044844,0.905553464,0.908306926,0.626714694,0.253453123,0.036028214,0.187182249,0.456811138,0.058699847,0.258056986, ,0.02338582,1.128131416,3.047516263,8.754170735, , ,0.197728126,0.248025317,0.023640964,0.539391511,3.49720739,1.589944946,0.729451341,0.328619179
6126,357,56269,0.4287567,0.151039119,0.172477829,0.444481363,0.465052365,4.431264633,0.884598119,0.320234802,0.129401458,0.24284154,0.474214988,0.177347183,0.157198374,1.43338E-06,0.008671659,1.196601481,3.200944898,9.219125252,0.055987066, ,0.11059013,0.729041762,0.217600958,0.499282499,3.709464591,1.473302146,1.141140696,0.96662856
7110,797,56746,0.4030215,0.18780868,0.563403487,1.202008985,0.65901673,1.894115261,0.964483014,0.24579601, ,0.281222494,0.495071771,0.131157381,0.266187376, ,0.035766784,0.992167647,3.852872649,11.00434583, , ,0.04991573,0.125071512,0.057375963,0.292115575,3.075719705,0.859040137,0.406334883,0.631827457
555,603,52266,0.1901478, ,0.289365268,0.155948023,1.316771222,1.524256082,0.223802389,0.119146936,0.238820359,0.063304972,0.353749189, , , ,0.026290997,0.704202044,0.22398153,0.630007553,0.071719533,0.012833692,0.06255754,0.185396886,0.032980652,0.539770852,2.183026336,1.577419805,0.37591281,0.397741231
1391,267,52817,0.07447512, , , ,0.373264973,1.659034798,1.001630084,0.322531061,0.207319815,0.268767519,0.43705068,0.145005757,0.313135481,0.044422875,0.047628789,1.021807839,4.082671552,11.67601285, ,0.019655671,0.069324965,0.258279352,0.103277564,0.627382718,3.167604302,1.845971093,0.65362643,0.531779638
1653,107,53534,0.1901242,0.775969447,0.845129762,0.460371709,1.829142532,0.442472193,0.188646716,0.266165435,0.231465475, ,0.380270922, , , , ,0.622773882,0.380337121,1.063947015, , ,0.084530026,0.133473232, ,0.54126449,1.930599033,1.578236458,0.49417318,0.352955098
1953,240,53358,0.05085415, , , ,1.075083656,0.804980064,0.532333887,0.354358737, ,0.278614821,0.545707164,0.009667481,0.143786607,0.013782185,0.025445717,1.008508217,1.820551074,5.203542318, ,0.035687779,0.104446379,0.292576493,0.107348517,0.86061406,3.126375473,2.531609358,0.671316977,0.618203548
2024,77,53503,0.0814497, , , ,1.924589855,1.530153286,0.649652445,0.199893748,0.126582067,0.277449751,0.439152945,0.079186442,0.158365363,0.002494729, ,0.922950177,2.066899336,5.88432766,0.023904999, ,0.08300904,0.293950268,0.117888608,0.506581277,2.861145548,1.487763176,1.017206292,0.853702955
2140,486,53858,0.1189858, , ,1.052972606,0.805507589,0.543986504,0.37947424, ,0.277392682,0.244230461,0.439033148, ,0.132792496,0.01939615,0.006556446,0.846321385,1.124003966,3.187610946, ,0.020885357,0.061391642,0.095710506,0.053411153,0.700691373,2.623596293,2.054582527,0.392755711,0.330320948
2427,384,53815,0.1217039, , ,0.380883028,0.615488229,0.969265676,0.291371689,0.008259107,0.260902288,0.242940759,0.478262969,0.03299065,0.136230171, , ,0.998548992,1.402364584,4.006497389,1.065565817, ,0.028720004,0.179914947,0.057128204,0.82008405,3.095501874,2.411947188,0.603889065,0.451394656
2482,202,54175,0.1325067, , ,0.816124518,2.454070379,0.135577294,1.040622972,0.27005824,0.179373153,0.150678938,0.352225886,0.065289612,0.190721748,0.038042587,0.052265482,0.937123152,3.706900501,10.56048758,0.067950316,0.003002908,0.09582382,0.408624126,0.175224606,0.629613131,2.905081771,1.849606927,0.492179365,0.616374809
3656,824,55241,0.4784579,0.243829961,0.20231311,0.446868455,0.764178192,2.366613659,0.856810232,0.323845545,0.110228461,0.219778547,0.491896543,0.095850447,0.165495788, , ,0.936200257,2.612834286,7.443304574,0.040612644, ,0.101408203,0.269884723,0.118465375,0.68075031,2.902220795,1.999795892,0.552990129,0.176412047
4075,580,55352,0.3761958,0.077070215,0.151981181,0.419258738,2.451430675,1.065823236,0.718221071,0.328549575, ,0.22458159,0.527013653,0.199406654,0.225461813, ,0.046227464,0.937886361,2.132656186,6.075887178,0.017606444, ,0.087253443,0.591301383,0.267258158,0.461882734,2.907447719,1.356887621,0.628584166,0.496542324
4461,964,55888,0.2575055,0.084990961,0.222280333,0.488990527,0.450097848,2.220962487,0.732116206,0.261736676,0.119689966,0.179048858,0.41937513,0.109129621,0.407510459, ,0.104687172,0.93228136,2.927445862,8.337996221,0.056766782,0.072335189,0.089511205,0.378828021,0.10741029,0.46781721,2.890072216,1.374170672,0.711867062,0.505467655
5942,308,56210,0.05587937, , ,1.269912394,5.962792404,2.0094965,0.628018504,0.132726823,0.332180985,0.304919621,0.482695496,0.119057188,0.120616543, ,0.020683048,0.990484694,2.336653625,6.673304609, ,0.06124389,0.075862148,0.371274595,0.137557451,0.841125502,3.070502552,2.473466636,0.748560054,0.718851542
6022,303,56076,0.532001,0.020446981,0.259523841,0.720672236,0.305625871,2.305185934,1.093114225,0.480587133, ,0.202713719,0.411652714,0.184835687,0.157144644,0.032320619,0.014885214,0.860053885,3.162804563,8.975978021,0.074738632, ,0.068047228,0.299494933,0.059593768,0.666530577,2.666167042,1.954990489,1.363098156, 
6735,639,56397,0.4582291,0.503231257,0.262793126,0.622771596,0.033916211,1.764027279,0.633383093, ,0.276370295,0.337531863,0.530260899, ,0.225449495,0.026088069, ,1.049990495,2.222149785,6.36283985, ,0.035674212,0.217665729,0.22095215,0.051272925,0.635206594,3.254970535,1.869920434,0.524264795,0.423080657
6967,75,56447,0.0711363, ,0.007215746,1.567404269,0.934301361,0.536649104,0.397282626,0.057007874,0.288915776,0.236892552,0.433275786,0.135236454,0.022850566, , ,0.922554647,1.88623946,5.369898057, ,0.00286405, ,0.020797927,0.007884358,0.01009683,2.859919406,0.029652851,0.059583638,0.042999883
391,66,51782,0.1218208, , ,0.945721399,1.503055324,0.362859942,0.736764815,0.136655063,0.244178869,0.231754516,0.483269506,0.084789564,0.307258484,0.060213667,0.041788816,1.000746883,2.947013313,8.420313719,1.065628732,0.021495616,0.073489012,0.191083585,0.051466869,0.85562693,3.102315337,2.516583809,0.774718275,0.532278495
752,380,52251,0.09989184, , , ,1.715302163,1.708234121,1.028132202,0.410857534,0.074336363,0.185240446,0.461355866,0.14072416,0.212808711, ,0.039802183,0.95490468,3.424016908,9.762772036, ,0.081714731,0.153036517,0.402411368,0.129503718,0.732498652,2.960204509,2.15259173,0.866294526,0.795638747
1431,530,52992,0.05376669, , , ,1.251757171,0.640178541,0.059991989, ,0.166715723,0.254164316,0.424529542, ,0.086891005,0.034420797, ,0.933064325,0.123467735,0.351675699, , ,0.199669064,0.050418611,0.1119252,0.36136595,2.892499408,1.061496179,0.4870783,0.319973558
1673,526,53462,0.1794987, ,0.481529381,1.306782649,1.355148717,0.059358677,0.502247794,0.234428408,0.106024262,0.163946433,0.364660014, ,0.248858612, , ,0.779613118,1.277936812,3.610896144, , ,0.079406709,0.094478932,0.072331119,0.615934422,2.416800665,1.803347536,0.3134647,0.256103657
1715,530,54212,0.1684191, ,0.299532569,0.658925161,1.769692507,1.946091045,0.823878956,0.140371378,0.508846397,0.132398985,0.351413184,0.093653211,0.192619378,0.188818209, ,0.944257337,2.955256915,8.422001569, ,0.046151163,0.111115951,0.314914344,0.061964745,0.746283084,2.927197745,2.192650368,0.98235114,0.592564496
1987,431,53765,0.06391858, , , ,1.522262825,0.606414189,0.943602658,0.27743168,0.166961041,0.234318339,0.458387607,0.201350062,0.33131135,0.041288766,0.048048895,0.996048915,3.629911972,10.36935089, ,0.049010624,0.081165417,0.290513167,0.11541038,0.609479765,3.087751636,1.792457677,0.737064497,0.653853307
2374,174,53765,0.06467337, , , , ,2.122442924,0.792915674, ,0.47480691,0.272910721,0.470596487,0.121487299,0.257215573,0.064677491,0.077314465,0.95522092,3.086550388,8.80070341, ,0.03891616, ,0.252667383,0.128366807,0.710848651,2.961184853,2.088981692,0.727230838,0.61054925
2513,104,54141,0.09679393, , , ,0.562623252,1.851390995,0.978203075,0.294414676,0.100345277,0.236575937,0.436590244,0.14793025,0.263693153,0.039184335,0.065983716,0.965196432,3.369126161,9.610867231,0.001305316, ,0.113581103, ,0.111042929,0.52394666,2.992108939,1.540022527,0.609433574,0.523295684
2641,339,54230,0.126044, , ,0.427499142,1.55589799,2.789809878,0.849623065,0.208537233,0.174187135,0.183552773,0.530898372,0.145384738,0.813116094, ,0.054486048,0.82200961,2.007207366,5.684921233,0.028672573,0.089390615,0.096951284,0.449858114,0.114952569,0.677743087,2.548229792,1.986234233,0.858271767,0.769149172
2742,442,54233,0.04472583, , , ,0.670325714,3.032822285,0.918925297,0.376870804,0.104225622,0.248595398,0.418572449,0.125672477,0.249178137, , ,0.90590741,2.281670028,6.490365867, ,0.078994714,0.126629615,0.383710323,0.140248601,0.853259538,2.808312969,2.505058785,0.708059185,0.533960072
4278,654,55505,0.07320429, ,14.46441399,1.260281122,1.938618968,3.708021279,0.644497794,0.121265266,0.305348014,0.424219779,0.615107016,0.082832158,0.328677567,0.02310831,0.06682201,0.966826166,2.268675424,6.472176585, , , ,0.186193914,0.094044944,0.963553148,2.997161115,2.832234057,0.571170591,0.5851103
4363,311,55537,0.4904023,0.170849546,0.334733485,0.895310677,0.390648842,1.353363942,0.717008102, ,0.283553282,0.200417358,0.395817231,0.097608373,0.253246423,0.02754625,0.004794149,0.921962395,2.83478375,8.070060964, , ,0.02843038,0.210917714,0.071624373,0.40450294,2.858083425,1.187949472,0.327151419,0.474851312
4698,440,55623,0.5654286,0.015699185,0.375707667,0.981369853,0.870076914,2.717106829,1.178494768,0.502409252, ,0.220991007,0.413164073,0.242666255,0.170268511,0.040319478,0.027537797,0.851985165,3.706128217,10.51349358,0.558824377,0.087194112,0.063432127,0.681066266,0.144834316,0.414755562,2.641154012,1.216303561, , 
4875,393,55677,0.5212719,0.070371403,0.271914921,0.695573083,0.310027269,3.379298578,0.938247769, ,0.505412464,0.267067598,0.459288696,0.168438479,0.214759625, ,0.036851788,1.052213855,3.8160738,10.92786473,0.057835988,0.009516855,0.051568461,0.517721988,0.20001183,0.808317784,3.261862951,2.379617367,0.809023598,0.667147249
6648,380,56383,0.3452232, ,0.143707681,0.695806078,0.521164617,1.89984252,0.390076539,0.072752558,0.183198946,0.193191983,0.4404864, ,10128339558, , ,0.729782922,0.657999074,1.853747272, ,0.030115513,0.060289018,0.092348555,0.092595521,0.499607175,2.262327059,1.460997613,0.377385051,0.282437712
7383,214,56749,0.4510399,0.145963556,0.579105512,1.253064214,0.932610187,1.761594644,1.021276037,0.099834981,0.415733696,0.189137794, ,0.090248351,0.274071896, , ,0.848771923,3.202079622,9.082082733,0.012125019,0.082851058,0.116128994,0.371537027,0.151103755,0.940965512,2.631192961,2.759265807,0.580016742,0.661451631
518,218,52282,0.07095715, , , ,0.941907187,0.469451848,0.148206397,0.309002345,0.021076987,0.319906097,0.522092399, ,0.111088312, , ,1.216892919,0.691080709,1.991892991, , ,0.02388103,0.137149554,0.068978905,0.579935932,3.772368047,1.711824069,0.444241634,0.315603276
553,605,51999,0.1909693,0.040282403, ,0.058177764,1.154334416,1.15424314,0.101959913,0.023310684,0.099814997,0.178955646,0.385397826, ,1.09783E+14, , ,0.687466962,0.200649439,0.563774228,0.201832649,0.003962458,0.065808457,0.071049222,0.029658693,0.202580528,2.131147583,0.591758641,0.33531842,0.233280255
618,111,52049,0.05016548, , , , ,2.462601273,0.570706202,0.311091653,0.050495095,0.291896204,0.51593106,0.106175533,0.285003906,0.09025996,0.072928586,1.123616157,2.752570084,7.905509757, , ,0.215876627,0.33026809,0.1691301,1.023295931,3.483210086,3.016110785,0.924616237,0.813306335
1346,381,52822,0.1661645, ,0.225995223,0.555773776, ,2.2550376,0.408151897,0.055153321,0.145020412,0.16520109,0.365283956,0.055116383,0.204416064, ,0.007534731,0.868512979,1.303041341,3.699620836,0.07611226, ,0.083965582,0.171113373,0.022880058,0.407498014,2.692390236,1.195440195,0.461311057,0.390081405
1401,517,53144,0.1285599, , ,0.700080747,1.193128424,1.591680228,0.991175676,0.295754825,0.253315538,0.229555684,0.441954802,0.109750499,0.252132502,0.037992712,0.019799277,0.912488063,3.686898216,10.49102229, ,0.093403288,0.08099468,0.255790842,0.08748802,0.670465019,2.828712994,1.968658956,0.694994927,0.552141335
2289,414,53708,0.1265349, , ,0.420074001, ,3.072876878,0.764110095,0.333837057,0.017573882,0.222065475,0.341016429,0.244514279,0.171094927,0.093149392,0.034711964,0.991950317,2.52119624,7.2008205, ,0.034610174,0.107125951,0.384581304,0.068486927,0.423444719,3.075045982,1.24524175,0.516241586,0.354221989
2296,553,53735,0.1610024, ,0.302718551,0.62288834,2.894908881,0.193672402,1.012118231,0.475970159,0.038826681,0.176627818,0.378045699,0.069449941,0.164509198,0.061407843,0.022530818,0.72305786,2.828470363,7.96521166,0.051802247,0.020737573,0.175773817,0.320452324,0.130081715,0.607397552,2.241479365,1.775908326,0.589603548,0.534585436
2770,176,54510,0.06445159, , , , ,1.845491723,0.443372041,0.004219514,0.36168726,0.302425629,0.480521933,0.049630783,0.188097559,0.016929252, ,0.913871695,1.494247772,4.252150041, ,0.043797905,0.103107727,0.178300422,0.077246955,0.762978882,2.833002255,2.2403657,0.64562029,0.50754726
7517,566,56772,0.3423652,0.381208766,1.096288951, , ,3.423734964, ,0.273889536, , ,0.442510103, ,7.631645651, , ,0.909939805,0.290627769,0.826874052,0.215993993, ,0.114024618,0.196615485,0.173007634,0.315663729,2.820813394,0.92682313, , 
1754,485,53385,0.08086093, , , , ,1.69081399,0.356865295,0.199729151,0.064159273,0.256830106,0.433349396, ,0.155848528, , ,0.880041651,0.934541646,2.654931801,0.009326965, ,0.778293982,0.11924603,0.033121099,0.66511325,2.72812912,1.951652271,0.393973704,0.310490412
2108,27,53473,0.08425906, , , ,2.256875678,0.182879178,0.776390404,0.273736316,0.121858309,0.191096196,0.382224982,0.149403476,0.278851456,0.056123785, ,0.910644182,2.49368335,7.095103889, ,0.055844291,0.041054406,0.269079027,0.114662119,0.812155543,2.822996966,2.384610892,0.480460594,0.417066081
2525,225,54569,0.0430524, , , ,1.127166522,0.726171429,7.585726661, ,0.177146371,0.428681089,0.437899179,0.696416418,0.130493439, ,0.158321499,0.87111166,0.058409952,0.165860842,0.037211714, ,0.09930312,0.076450192,0.035778571,0.345494995,2.700446147,1.013602816,0.421515003,0.311574315
3802,855,55528,0.5495856,0.141236231,0.394446003,1.062603026,0.580461462,1.481306144,0.947619197,0.142278698,0.25756917,142.8555236,0.427071203,0.205078372,0.185121665,0.011723916, ,0.929317446,3.484963131,9.92450837,0.013312943,0.011472421,0.14860858,0.218828102,0.068079359,0.543976208,2.880884082,1.597788345,249298186.7, 
3939,355,55633,0.5123798,0.128927421,0.293823269,0.738523015,1.013050996,2.724648353,0.967949126,0.192039428,0.370881268,0.322459592,0.472105316,0.261967561,0.198954374,0.027380877,0.020183509,1.041261574,3.319093264,9.500253251, ,0.069477799,0.032014525,0.885796526,0.194960975,0.704698438,3.227910881,2.074173816,0.621799178,0.660027774
3962,385,55660,0.5061126,0.070669756,0.308724153,0.61410226,0.539650628,2.177664291,0.991736465,0.275827859,0.166402821,0.161296712,0.429227129,0.178052816,0.233208653,0.0133459,0.076389083,0.996090297,3.977796828,11.36314932, ,0.001245349,0.100865681,0.44107722,0.183803556,0.411201765,3.087879921,1.209330435,0.375673493,0.650100722
4369,231,55827,0.5039157,0.185648941,0.254205874,1.005824408,0.688188952,2.206149142,1.038179409,0.227721303,0.322758935, ,0.27741281, ,0.20612735,0.103719729,0.075453081,0.839014627,3.150164526,8.930224031,0.059294046, ,0.08059377,0.42939927,0.23041068,0.491470855,2.600945344,1.440873071,0.21579912,0.844843734
4689,48,55656,0.3062891,0.00562145,0.022208208,0.057397892,0.822531034,0.190972259,0.239626662,0.127708559, ,0.067513685,0.181255662,0.043184658,0.11418386,0.037997161, ,2.94419756,2.770078721,8.305343483, ,0.149594972,0.237420882,1.342178302,0.357429329,2.946316758,9.127012437,8.838340888,3.372513127,4.196414932
5066,358,55749,0.08038726, ,1.256117785,1.0364928,1.110445076,0.487584057,0.307983774,0.116652452,0.083807303,0.226542687,0.425097473,0.03380002,0.168251574,0.002598618,0.007409295,0.859288898,0.642939529,1.824576608, , ,0.341853568,0.071910084,0.043160409,0.578760911,2.663795583,1.697526308,0.399548342,0.28465437
6810,735,56447,0.4764572,0.067900292,0.234743856,0.825104513,0.750324195,2.552108775,0.98976703,0.44870246, ,0.206766888,0.450642268,0.181379173,0.247629351,0.016742856,0.046329095,0.97253723,3.742285177,10.67896326,0.066284189,0.053631379,0.097747117,0.241269147,0.234691285,0.795600785,3.014865414,2.338810507,1.09694636,0.558777409
7261,244,56603,0.1858398,0.193756655,0.259628826,0.567556199,1.386634067,1.213504983,0.682819635,0.164597988,0.185995739,0.221181477,0.451449709,0.103072336,0.242191084, ,0.020860303,0.992093478,3.022941357,8.63391753, ,0.03587623,0.082412182,0.244736578,0.079196087,0.408264296,3.075489782,1.200603278,0.687069953,0.467463784
269,450,51910,0.04620731, , , ,1.897930458,1.541540449,0.222126649,0.065129786,0.156582051,0.334101182,0.510221239,0.01517603,0.044339064,0.008792423, ,1.058295295,0.665766205,1.90700575, , ,0.108805963,0.101970512,0.057738808,0.349662601,3.280715416,1.029484709,0.596720999,0.430695771
449,37,51900,0.1904461, ,0.144556879,0.135710611,0.687663206,0.982714195,0.126304565,0.082439708, ,0.205209798,0.334335182, , , , ,0.68624129,0.115742921,0.32518238,0.039076995,0.023699281,0.045959548,0.067782978,0.041465182,0.257196786,2.127348,0.751274059,0.330269929,0.250532416
963,85,52643,0.1497649, ,0.409440262,1.213773112,1.214860626,0.491268823,0.788705823,0.183216887,0.173746142,0.16641484,0.385561552,0.048268563,0.287068535,0.047329865,0.037101894,0.969703102,2.738982886,7.81492389,0.006155834,0.077675326,0.127999149,0.209669234,0.093794676,0.72588295,3.006079615,2.133750341,0.61317761,0.515743372
1055,312,52761,0.2180713,0.114057323,0.332621527,1.062396965,0.175199861,2.388368533,1.029164078,0.416241951, ,0.248838892,0.441285319,0.16424904,0.363725612,0.00464432,0.006083392,0.966533454,3.329994626,9.499826632, ,0.026429734,0.09293091,0.229886749,0.073788293,0.552463832,2.996253707,1.623883081,0.518389732,0.421975977
1943,53,53386,0.1200661, , ,0.62029295,1.513861602,2.273613296,1.06429001,0.379200452,0.067247296,0.282132148,0.460161574,0.132787625,0.279782274,0.05231885,0.015965086,1.031308201,3.413503247,9.766295572,0.079737842,0.021281236,0.115388874,0.320715209,0.115212339,0.831397357,3.197055422,2.446663849,1.015217046,0.825250903
1988,478,53469,0.1185149, , ,0.683479009,0.614726427,0.538722053,0.347730826,0.188693642,0.126163853,0.283395559,0.458425048,0.056933177,0.164050114,0.007970012, ,1.007186061,0.965922218,2.76065978,0.012181006,0.048876189,0.110432391,0.105065857,0.123190078,0.461587327,3.122276789,1.3577874,0.287624875,0.213624737
2007,584,53474,0.04359182, , , ,1.363819399,2.159006561,0.665638047, ,0.402967843,0.30379379,0.420009845,0.182774662,0.253706291, , ,1.011156551,1.887267388,5.394863169, ,0.035135854,0.169241439,0.26044658,0.103623526,1.021963248,3.134585307,3.006384904,0.889273144,0.701492078
2513,605,54141,0.1893539, ,0.050024508,0.006868416,1.581832684,1.765546203,0.047148303,0.021806295,0.139062108,0.234310368,0.41924167, , ,0.028796054,0.039694968,0.861124177,0.392931215,1.115192849,0.02691272, ,0.096505776,0.105128605,0.040473198,0.156649081,2.669484948,0.45947544,0.440371365,0.311539036
2596,211,54207,0.0796833, , , ,0.886238644,1.895092832,0.719396753,0.27709154,0.071492013,0.186398264,0.406043216,0.059190251,0.265196013,0.037690099,0.050041156,1.019414017,3.005287721,8.593906481,0.666952902,0.041788715,0.120442428,0.343917248,0.099151104,1.056109974,3.160183451,3.10729824,0.966398014,0.858653228
2742,551,54233,0.1304257, , ,0.610753634,1.401254693,1.144755337,0.651605978,0.067019981,0.273170441,0.251393286,0.367453061,0.081628305,0.147769735,0.049450653,0.013822856,0.807934181,2.308076353,6.532020759,0.46917416,0.008209162,0.08226638,0.207739546,0.054843222,0.2490944,2.50459596,0.729780542,0.450495839,0.328782521
