plate,fiberid,mjd,z,Flux_HeII_3203,Flux_NeV_3345,Flux_NeV_3425,Flux_OII_3726,Flux_OII_3728,Flux_NeIII_3868,Flux_NeIII_3967,Flux_He_3970,Flux_Hd_4101,Flux_Hg_4340,Flux_OIII_4363,Flux_HeII_4685,Flux_ArIV_4711,Flux_ArIV_4740,Flux_Hb_4861,Flux_OIII_4958,Flux_OIII_5006,Flux_NI_5197,Flux_NI_5200,Flux_HeI_5875,Flux_OI_6300,Flux_OI_6363,Flux_NII_6547,Flux_Ha_6562,Flux_NII_6583,Flux_SII_6716,Flux_SII_6730,Flux_HeII_3203_Err,Flux_NeV_3345_Err,Flux_NeV_3425_Err,Flux_OII_3726_Err,Flux_OII_3728_Err,Flux_NeIII_3868_Err,Flux_NeIII_3967_Err,Flux_He_3970_Err,Flux_Hd_4101_Err,Flux_Hg_4340_Err,Flux_OIII_4363_Err,Flux_HeII_4685_Err,Flux_ArIV_4711_Err,Flux_ArIV_4740_Err,Flux_Hb_4861_Err,Flux_OIII_4958_Err,Flux_OIII_5006_Err,Flux_NI_5197_Err,Flux_NI_5200_Err,Flux_HeI_5875_Err,Flux_OI_6300_Err,Flux_OI_6363_Err,Flux_NII_6547_Err,Flux_Ha_6562_Err,Flux_NII_6583_Err,Flux_SII_6716_Err,Flux_SII_6730_Err
1093,141,52591,0.1906674,0,0,0,71.16688,115.936,13.04147,10.52416,11.0124,19.56292,31.60583,7.543016,5.63471E+16,0,0,69.02759,27.36938,78.19824,4.275766,0,6.412094,11.8788,4.443057,17.35648,239.6922,51.04846,48.35223,37.70012,0,0,0,12.52063,18.97725,4.662366,2588.61,6.253771,4.394569,4.995722,12.35254,6.700251E+10,0,0,8.321936,3.314574,9.470212,2.563566,0,2.175251,2.512494,5.541249,1.601564,18.02955,4.710484,5.706133,4.975976
1212,331,52703,0.05782535,0,0,0,389.4147,240.7563,123.0825,38.09668,43.36642,34.55468,80.80179,12.20223,68.13176,0,6.511781,194.4497,525.0162,1500.046,0,0,68.52487,76.97017,13.7527,337.3246,704.0643,992.1313,209.3241,173.5246,0,0,0,577.8309,227.9855,11.6611,27.12025,23.17625,11.55446,11.75955,14.57977,17.15707,0,25.50097,14.91892,9.103294,26.00941,0,0,27.09739,17.57602,9.936274,8.507338,23.36796,25.02158,16.39422,16.0895
1338,184,52765,0.097779,0,0,0,198.9843,319.4203,368.489,126.4797,45.19187,98.35309,154.6915,75.76207,78.40354,0,0,366.8672,877.1932,2506.267,0,11.58292,33.53708,67.59964,21.86554,164.7552,1096.963,484.5742,140.483,116.5502,0,0,0,55.48298,52.2305,24.65089,266.7769,394.9482,11.05692,12.1697,16.25967,13.43072,0,0,17.63672,29.59967,84.5705,0,21.2523,7.567838,8.432763,13.60495,4.953676,31.57166,14.56963,8.294056,9.313915
1734,154,53034,0.140628,0,0,43.5295,168.7016,65.96516,27.09985,3.412554,92.96947,9.520496,30.9487,0,16.59577,9.274985,0,65.28738,159.8423,456.6923,58.6217,0,11.04517,17.40922,5.978191,94.54401,202.165,278.0706,57.88318,61.47353,0,0,11.53917,40.69773,11.83647,8.647169,17.53182,166.3213,5.900581,12.47618,0,5.294342,5.618232,0,8.299866,4.643207,13.26631,48.55713,0,7.993168,5.130308,4.490577,2.870457,7.423636,8.44252,5.318202,6.007401
1752,539,53379,0.05014302,0,0,0,0,481.9443,124.0066,2.722954,57.79586,51.54014,73.19763,29.30312,34.65807,12.21932,35.87936,149.4949,416.6436,1190.41,0,13.78008,38.60959,68.50546,24.09089,158.0295,440.5121,464.7926,152.0217,133.2305,0,0,0,383.6068,363.9893,11.08027,12.98323,17.69836,11.98892,10.08291,45.58976,10.04516,19.68143,32.77167,10.58271,6.565891,18.75969,0,6.930725,13.58204,9.494521,9.959996,4.977753,13.63879,14.64045,11.06353,9.675602
2107,65,53786,0.1271717,0,0,169.4663,439.3906,323.7477,203.9593,94.07539,41.28687,91.94684,207.6937,25.12223,75.6505,0,0,577.2747,495.7786,1416.51,0,117.6058,95.71742,123.3241,52.58661,531.2199,2094.486,1562.411,305.9686,223.2006,0,0,58.89418,602.7662,1057.479,36.43774,38.3361,33.10184,19.52577,27.91817,22.10303,21.30615,0,0,41.53661,26.31411,75.18317,0,41.32142,17.25959,16.55539,17.3375,19.38516,63.64574,57.01517,20.78969,20.70025
2275,558,53709,0.1848313,0,0,13.76343,33.46318,144.4612,11.00206,0,10.99807,12.67237,26.74426,0,144.2392,0,0,82.97773,10.75383,30.72524,0,7.888469,8.712764,18.89043,14.93527,57.15918,319.2593,168.1152,56.4832,41.33156,0,0,8.433866,68.0067,75.83534,8.215473,0,6.373841,7.320431,8.513319,0,50119.62,0,0,11.56898,2.539265,7.255043,0,5.401727,5.747529,6.518426,8.93342,4.361905,12.57462,12.82913,10.96517,9.302099
2766,517,54242,0.04571207,0,0,0,1320.758,332.0033,565.2335,173.2082,155.4111,251.6,434.947,47.23246,153.6603,22.87591,5.046436,1035.62,1847.11,5277.457,0,26.96971,109.4899,170.6094,69.16508,833.9539,3484.108,2452.806,506.933,491.0913,0,0,0,655.4095,423.7646,27.93008,49.01797,47.7725,16.07748,20.56623,11.85377,18.86713,12.2676,24.43864,31.99479,39.68316,113.3805,0,14.45545,16.35622,13.45297,13.94078,14.75706,63.45752,43.40313,17.02585,20.25421
3790,960,55208,0.3440342,1.300134,0.6804898,1.093456,16.65437,0,0,0.8558691,0,0.9217092,1.905614,0,0,0,0,5.26467,1.891071,5.403059,0,1.309905,1.07976,0,0.4152676,1.700232,25.33572,5.000681,5.537167,4.082645,0.7104192,1.144787,0.7379227,1.091444,0,0,0.7098501,0,0.6546894,1.011279,0,0,0,0,0.9155926,0.3043563,0.8695896,0,0.7099926,1.162746,0,1.213391,0.3660468,1.575755,1.076608,1.096084,1.302809
4862,295,55685,0.0494026,0,0,2651.833,836.3581,629.0256,601.3256,25.46186,385.0069,304.9019,563.515,175.5292,20.11795,26.10036,0,1274.073,3186.634,9104.67,0,0,0,0,0,28.77663,3898.719,84.63715,0,79.25755,0,0,0,0,151.4629,119.2097,29.45171,79.00227,58.99247,113.0494,36.16151,4.765352,5.90607,0,210.6916,539.9068,1542.591,0,0,0,0,0,3.823828,521.7123,11.24655,0,10.97006
6253,607,56574,0.5110652,15.89545,39.49722,109.9487,43.04823,288.5594,107.5331,0,63.85431,36.48126,55.9492,10.84833,29.68335,2.91423,1.14967,120.6975,418.7785,1196.51,0,0,8.166883,28.79019,4.334448,71.62473,379.0657,210.661,22.18707,60.64871,6.722005,9.092439,18.23248,19.65681,51.24801,17.24616,0,12.45964,8.447937,9.261885,3.823306,5.620071,2.124584,3.176034,16.82633,53.47058,152.7731,0,0,3.494489,9.761025,4.185405,10.57798,39.08625,31.11171,20.16085,45.13597
6469,127,56328,0.3945173,11.32898,14.8593,36.68694,0,254.9289,66.70509,9.064055,22.67331,14.38657,32.03949,10.05664,11.95049,1.972363,1.743253,74.90153,243.3641,695.326,26.42551,3.97457,8.542655,31.42344,8.096632,44.91361,224.1227,132.0989,50.13996,54.40444,20.86975,4.754407,4.5488,0,19.92299,6.437926,9.391816,9.869469,3.632269,4.677752,3.801253,2.804267,2.329695,4.411676,5.496247,11.44099,32.68853,26.19698,2.555855,3.774659,4.965858,3.264673,2.301065,11.82249,6.767838,5.183291,8.774486
7102,828,56666,0.1427967,30.09996,61.42802,134.9393,245.9513,411.8437,164.4138,47.4515,75.69075,42.23311,73.84299,32.11622,30.04127,0.7075143,0,159.755,477.6098,1364.599,1.32827,0,10.33407,86.02759,26.79735,36.17422,458.3125,106.3948,54.53181,60.10949,12.16324,7.647631,11.30225,17.70747,30.65883,11.1309,5.255746,7.289205,3.725573,5.069246,3.083632,2.414893,3.82408,0,9.523092,24.87964,71.08468,4.011663,0,1.627118,4.724751,2.183043,1.618694,16.78418,4.760864,2.697324,3.62442
7564,537,56804,0.3429601,0,13.25034,7.267074,58.94376,45.6485,21.26414,2.262662,7.5694,19.04003,21.43419,0,39886.63,2.883613,3.559013E+12,50.76674,16.29693,46.56264,2.367994,2.871893,7.177316,15.3297,9.844098,46.99855,239.7527,138.231,16.7473,33.70267,0,6.461885,4.679527,110.7439,142.9621,8.35266,4.731799,1048.14,6.683577,6.585558,0,0,9.758871,5.161149E+07,6.534625,2.075576,5.930218,43.89629,87.29583,3.832308,6.377625,18.53193,2.995569,10.80063,8.810498,7.211553,9.669091
1624,217,53386,0.09354336,0,0,0,34.55654,898.5741,155.8869,27.01349,94.60458,71.93465,181.0005,27.95823,58.92422,13.97014,5.344161,324.5548,713.2241,2037.783,0,14.58269,54.50188,1680.687,70.51954,328.9683,1105.214,967.5538,353.9726,252.3603,0,0,0,0,58.57034,13.95422,24.5437,24.98626,10.83887,26.11466,29.231,12.24664,18.1754,21.02395,13.86172,9.9555,28.44429,0,7.583439,10.13321,1161.637,20.23231,6.245741,19.24037,18.36983,18.8549,16.46186
1779,60,53089,0.1921235,37.07706,45.36645,0,305.641,438.9545,69.19637,27.99858,57.45188,76.35671,164.0549,0,879.4601,0,0,424.0203,82.57352,235.9244,30.83105,6.491464,70.26803,36.86718,28.2216,213.9389,1712.439,629.2321,247.1132,201.8078,33.04404,20.18474,0,84.65112,69.5923,20.90746,177.3047,16.65625,14.19954,15.23989,0,9.754288E+07,0,0,23.09672,5.008101,14.30886,127.3254,80.96005,10.88805,9.018666,10.88883,7.659026,54.91615,22.52655,11.79947,14.56758
1809,193,53792,0.107535,0,0,0,85.26439,332.8419,88.98503,42.25632,14.62868,28.61611,39.33653,8.603299,25.37823,0,8.891952,112.7882,286.0018,817.1479,7.64852,0,17.54715,32.31295,5.424615,87.52042,325.8069,257.413,104.5151,76.93449,0,0,0,28500.22,4855.328,10.14804,9.821239,6.758983,10.85853,7.865458,5.789693,6.450614,0,7.730771,8.976089,9.189634,26.2561,5.756731,0,7.975237,5.138083,2.833569,3.212927,10.27001,9.449784,7.890952,6.769311
1826,430,53499,0.1203331,0,0,42.90155,47.22128,37.6221,11.45334,10.71888,6.95271,13.81886,32.47614,0,20.93025,0,0,79.27682,44.43788,126.9654,0,0,10.79198,6.067953,14.8131,66.46889,310.607,195.4968,42.65471,26.46615,0,0,42.09767,369.2729,456.9752,9.83366,13.65192,12.73758,7.373964,9.786386,0,9.200988,0,0,12.37064,4.237069,12.10591,0,0,8.042024,6.503677,11.38174,4.146908,12.57219,12.19679,11.65447,7.965079
2124,486,53770,0.190491,14.2696,7.329963,8.379761,25.36163,29.17477,5.080695,8.462007,6.370701,4.98636,14.32549,0,0,1.420158,0,36.93697,6.482895,18.52256,0,6.384977,5.758802,3.829568,4.412086,35.69013,170.5332,104.971,28.11212,23.66788,14.52009,7.978697,7.048157,4.303076,6.8967,5.324066,5.788072,8.707792,6.191086,4.19027,0,0,13.35765,0,5.19866,1.484275,4.240787,69.8364,28.58855,4.311275,5.441991,8.119526,1.910585,7.132009,5.619366,8.867394,6.482519
2166,32,54232,0.1015415,0,0,0,18.9456,619.6908,173.086,27.18513,34.85978,43.36156,72.5097,26.22272,41.52385,0.02254605,0,196.4033,631.3068,1803.734,71.87552,14.90472,26.20434,95.50108,44.0337,178.8417,676.3282,526.005,215.494,220.8569,0,0,0,213.2004,116.7646,13.89241,19.71772,19.68391,14.20119,12.36421,8.847258,8.594925,1036.422,0,10.64053,14.27894,40.79698,0,8.822804,8.311848,9.126348,9.663612,5.045204,16.32102,14.83883,14.00289,13.51754
2514,42,53882,0.05213564,0,0,0,1414.189,0,256.2641,47.27675,68.76444,218.4613,336.5649,0,119.2104,36.2099,6.294478,517.7094,650.8915,1859.69,0,0,95.76483,90.68205,28.8734,290.4946,1413.811,854.3958,334.8299,218.1696,0,0,0,71.7019,0,56.61259,74.82114,57.20728,34.85336,33.07179,0,22.49795,24.18101,32.04362,27.00362,13.52032,38.62949,0,0,27.82369,18.42201,13.4237,8.656552,29.65099,25.46045,18.18151,14.26799
2971,38,54590,0.1884881,4.188756E+11,1491.115,35.33365,161.1972,0,27.19368,32.99644,58.43613,52.30911,85.20403,0,27.94489,0,0,229.3955,75.93894,216.9684,11.39377,2.949852,33.47033,28.41652,14.61606,129.124,817.469,379.7764,66.22173,50.88955,6.450988E+07,0,19.23747,56.40291,0,13.80085,31.04432,29.32525,9.887927,10.61911,0,285159.8,0,0,16.93387,5.591071,15.97449,5.307545,9.234325,7.171245,6.80695,6.155472,6.55129,34.43583,19.2685,7.461268,7.126948
4352,493,55533,0.5136811,68.67869,77.57841,188.5966,199.5999,270.5075,173.1071,33.96562,57.50013,62.10019,99.94913,23.32534,60.49586,8.201198,0,211.522,722.1111,2063.175,0,0,41.92245,68.10738,23.90656,245.7351,659.6163,722.7504,33.16679,328.8222,17.74332,13.07307,27.82451,90.28996,66.81533,24.61058,92.0181,132.4729,13.16774,13.55496,9.907464,8.432905,4.259775,0,22.92529,62.08692,177.3912,0,0,10.18001,16.11706,12.22944,21.60314,55.15453,63.53864,28.86829,91.76121
4533,412,55855,0.05746157,0,0,268.6581,0,635.4968,152.8501,33.29041,28.94046,60.69473,135.9174,0.7228936,99.37857,2.878682,0,266.8138,651.6099,1861.742,0,0,74.95758,91.04742,40.76055,343.6273,1108.999,1010.669,273.491,245.3689,0,0,91.16868,0,28.14396,16.34968,18.56705,31.09163,16.07464,16.3376,0,14.71175,48.23603,0,13.63588,10.67593,30.50265,0,0,13.45421,10.19145,11.24576,6.601996,22.00017,19.41763,12.38766,12.16655
4891,747,55736,0.4653663,21.162,21.45932,57.24802,136.9327,340.0235,116.4367,2.150048,65.91375,24.02021,0,15.159,24.74625,5.657095,3.003958,136.9969,444.0031,1268.58,6.982294,5.408662,17.34949,54.56966,4.657142,66.23834,419.9739,194.8186,132.266,68.83397,11.46828,6.250611,9.08745,0,43.64636,12.39507,25.70065,18.19752,5.360393,0,4.732822,5.616964,3.113202,5.722731,11.67535,36.89618,105.4177,13.77424,5.810694,3.892468,6.581812,16.57057,5.655124,25.39454,16.63272,15.60855,13.25106
5054,109,56191,0.4545986,32.56374,73.16113,177.8168,336.2869,541.8784,300.8529,66.77508,73.49687,65.77972,152.7801,63.88451,58.94386,7.331969,1.149868,334.2532,1268.314,3623.753,0,18.8945,38.08175,165.4022,67.6054,160.0851,1123.166,470.8384,224.7148,170.6551,7.548238,8.874089,22.81925,55.93451,63.66347,32.25344,122.0101,121.8087,8.733584,19.47046,8.787338,6.074309,2.231598,6.248601,27.28424,111.2829,317.9512,0,4.145469,6.205133,10.91482,7.799865,9.527868,77.65559,28.02314,16.25448,19.86131
6045,9,56072,0.4229933,19.09096,48.70173,101.5149,159.6703,160.1558,109.0364,43.61837,6.200326,31.64328,74.79738,9.578918,40.2682,0,3.623391,172.0964,459.4816,1312.804,0,0,27.51371,33.58756,3.189426,71.97823,466.2856,211.7007,96.3051,43.34671,7.902317,10.94122,13.09137,404.8877,353.8206,12.14974,21.47691,27.3945,6.344222,8.573025,5.096445,6.546729,0,3.401223,13.82247,35.55032,101.5723,0,0,8.73599,10.7325,2.99617,6.728227,27.04429,19.7889,17.06313,10.04647
6126,357,56269,0.4287567,37.05716,40.75395,103.455,103.6058,987.2108,193.1884,68.81167,27.80563,50.81261,94.61922,35.20786,29.19665,0.0002648096,1.593661,214.8788,564.8649,1613.9,9.522754,0,17.31862,109.644,32.54311,73.46368,545.1199,216.0696,165.2539,139.7951,11.36502,9.020355,17.14806,791.2078,690.3123,26.83216,13.87394,11.1405,8.75137,13.38471,6.868945,5.35683,0,5.145948,25.00609,56.23263,160.6647,4.399155,0,7.386045,11.99714,6.540359,5.702881,42.94639,16.77318,14.45579,16.22413
7110,797,56746,0.4030215,15.04574,45.2099,96.51797,53.01881,152.3842,77.66171,19.80595,0,22.68698,40.02204,10.60522,21.58648,0,2.901853,80.57881,313.15,894.7144,0,0,4.078285,10.23689,4.697278,23.9321,251.9978,70.38854,33.31295,51.80276,6.102357,11.84912,18.02069,126.2687,147.7326,11.82237,41.25143,0,5.939979,7.729164,5.683014,4.741452,0,4.462565,11.13023,37.31441,106.6126,0,0,2.865004,6.83861,4.670791,2.713841,22.08006,7.981885,6.676783,13.5976
555,603,52266,0.1901478,0,5.15156,2.85922,26.29857,30.44246,4.647099,2.553631,5.118546,1.429126,8.763237,0,0,0,0.7648025,21.43262,7.053357,20.15245,2.426981,0.4342907,2.487764,7.979037,1.435038,24.2455,98.29843,71.3103,17.41877,18.47841,0,6.948298,9.475464,3.566715,4.636786,3.301097,8.09928,5.227026,6.528847,2.545696,0,0,0,11.35765,2.832587,0.9354647,2.672756,23.11163,102.0668,3.460759,2.515682,7.502527,1.017882,3.559181,2.993772,4.611636,3.344054
1391,267,52817,0.07447512,0,0,0,375.206,1667.662,1004.432,322.8036,207.495,268.1365,433.5404,143.754,307.9567,43.66023,46.7816,1000.845,3990.536,11401.53,0,19.12725,66.79469,247.6457,98.95882,599.9721,3028.753,1764.624,623.8743,507.4923,0,0,0,7997.68,7771.43,40.5552,155.7611,145.3696,22.7403,23.24262,20.60929,19.28793,12.80803,19.92602,25.13958,48.01381,137.1823,0,161.5455,157.2639,12.56365,15.81916,9.926323,43.40559,29.19507,20.88271,22.07375
1653,107,53534,0.1901242,18.43964,22.17996,12.57181,56.0673,13.56276,6.094343,8.974457,7.804458,0,15.59127,0,0,0,0,33.71759,21.56197,61.60562,0,0,6.56732,11.53759,0,49.56925,177.3921,145.7919,47.19805,33.82947,24.30217,13.35738,12.3445,19.42726,26.99357,72.63446,17.66863,17.21705,0,6.068313,0,0,0,0,10.30803,3.85346,11.00988,0,0,7.387123,5.818381,0,3.732384,11.21824,10.9776,13.1744,11.73941
1953,240,53358,0.05085415,0,0,0,981.7449,735.0917,485.66,323.042,0,253.6735,495.7424,8.780241,130.1805,12.47488,23.02637,911.6242,1644.302,4698.006,0,32.17684,93.80451,262.2652,96.20162,770.6567,2799.419,2266.637,600.6947,553.1339,0,0,0,5134.645,5716.412,34.54705,33.40505,0,26.0673,28.25915,250.6096,24.39676,25.85458,26.81277,27.5332,29.20348,83.43851,0,14.2516,24.22891,21.92425,22.30129,15.26328,49.43123,44.89201,25.27204,24.79489
2024,77,53503,0.0814497,0,0,0,754.1136,599.5612,256.8281,79.59875,50.40565,111.8018,180.7601,32.66746,67.30519,1.062784,0,398.2053,898.7382,2567.823,10.56687,0,38.07242,137.2794,55.19386,238.9061,1350.087,702.6649,483.143,405.7258,0,0,0,1100.417,1132.417,19.93658,89.49133,63.15777,19.06807,18.28451,11.09952,12.3825,0,0,15.61852,21.56465,61.61328,9.952635,0,32.96758,9.544765,11.52334,5.781831,30.38589,17.00538,18.39008,19.23171
2140,486,53858,0.1189858,0,0,287.8407,229.3414,154.882,110.0611,0,81.67564,73.71062,138.4903,0,44.77391,6.572299,2.232483,294.4405,397.4427,1135.551,0,7.642138,24.25692,39.26581,22.02672,293.3722,1099.756,862.8594,166.8945,140.5384,0,0,31.9733,179.7621,175.5466,17.33288,0,13.8571,11.68231,12.46781,0,12.96502,0,24.42468,13.96208,9.315792,26.61655,0,11.05034,7.312438,8.616304,9.725129,7.714213,27.55849,22.68886,13.2781,11.29755
2427,384,53815,0.1217039,0,0,96.0147,155.21,244.4234,73.48814,2.083339,65.81195,61.29438,120.713,8.32714,34.40427,0,0,252.2475,354.307,1012.306,269.2951,0,7.263115,45.51429,14.45276,207.4989,783.2365,610.2907,152.8166,114.2285,0,0,23.5734,250.2556,212.2589,16.70294,103.732,27.84423,16.56196,18.40853,11.38613,9.687738,0,0,18.8913,8.867692,25.33626,0,0,8.537021,9.696355,11.97371,5.910017,24.0562,17.3824,16.32127,15.1274
2482,202,54175,0.1325067,0,0,267.0626,815.8754,45.07376,348.4648,90.96423,60.4186,51.24399,121.8656,22.63059,67.72039,13.534,18.62925,336.8319,1340.816,3830.903,24.90782,1.100744,36.19086,156.6046,67.2909,243.2169,1122.731,715.3438,191.2251,239.5942,0,0,40.12257,99.21688,43.98469,23.4718,64.42046,56.47076,12.60819,10.17106,10.97272,11.53736,9.068233,11.05873,17.1293,45.55161,130.1475,27.44432,234.6356,10.17752,11.457,10.61157,7.389698,32.16932,21.73441,19.84145,19.11632
3656,824,55241,0.4784579,21.11995,17.76781,39.4631,68.57893,212.3848,77.45632,29.45076,10.02426,20.18294,45.96801,8.973875,15.87812,0,0,90.94076,255.4377,729.822,4.024465,0,10.35853,27.98046,12.30728,71.14691,303.4583,209.2556,58.13331,18.55449,7.051374,6.029261,8.589369,29.21236,37.45872,12.36131,8.981824,6.518077,5.044576,7.838434,2.57487,3.957258,0,0,10.92563,27.39454,78.27013,3.336654,0,3.553803,9.25208,5.074201,6.612393,28.08368,19.44822,8.92672,11.0832
4075,580,55352,0.3761958,4.413845,8.821867,24.46746,145.3183,63.18091,42.87936,19.72908,0,13.6146,32.49589,12.31766,14.26257,0,2.935386,60.04902,137.3991,392.5689,1.149339,0,5.866479,40.33474,18.26716,31.754,199.974,93.39412,43.46106,34.34792,2.306721,3.69443,3.743609,135.1665,115.0969,4.746226,4.14815,0,3.531103,4.383028,3.326932,3.201718,0,4.383821,4.277743,5.408372,15.45249,2.806667,0,3.937303,7.06999,5.633298,2.167905,7.608565,6.376192,7.040323,5.275158
4461,964,55888,0.2575055,10.24102,27.18051,60.14665,56.31796,277.8953,92.32052,33.21496,15.18892,22.9589,54.78321,14.28376,54.74457,0,14.12178,126.9022,401.2097,1146.314,7.892677,10.05726,12.85358,55.26508,15.70383,68.83332,425.4459,202.4509,105.3956,74.87617,7.393059,9.449005,11.9454,88.01073,96.5795,14.39462,228.7886,454.6682,5.70942,9.395864,8.364787,16.31785,0,10.83073,14.12459,27.74594,79.27411,0,3.910943,4.867923,11.89852,7.527765,4.444333,22.09066,13.07157,10.11409,11.9408
5942,308,56210,0.05587937,0,0,1206.745,5679.425,1914,598.8082,126.6628,317.0043,291.4008,462.4644,114.0978,116.0031,0,19.90315,954.312,2253.412,6438.32,0,59.17808,73.62654,361.1105,133.8316,819.0531,2990.128,2408.98,729.5351,700.6315,0,0,58.0092,0,24.50783,13.88711,31.62957,13.55155,9.641186,12.75729,8.953693,9.731812,0,6.593394,14.56747,17.02245,48.63557,0,9.148098,8.401121,12.10257,13.03081,6.95139,27.62734,20.44526,16.03674,14.77342
6022,303,56076,0.532001,0.954784,12.50787,35.17515,15.47607,116.7284,56.28587,25.08537,0,10.82004,22.86742,10.31123,9.270956,1.915347,0.8860056,52.19734,194.787,556.5344,4.7475,0,4.633042,21.09593,4.217496,47.82049,191.4871,140.6485,99.11249,0,2.421247,2.369682,2.803723,53.70473,51.7763,2.854952,2.61235,0,2.27321,1.647022,1.667041,1.659425,1.00726,2.70263,1.959586,1.609949,4.599854,2.515224,0,2.704018,2.717004,2.28123,4.376491,8.855358,12.87203,51.91707,0
6735,639,56397,0.4582291,127.5344,65.92211,155.5854,8.372964,435.489,155.5207,0,67.56151,81.91907,127.0425,0,52.97257,6.120897,0,244.4601,514.9161,1471.189,0,8.184107,48.82654,49.02193,11.35844,140.0953,717.6412,412.0449,115.1278,92.87418,75.34333,26.3504,41.9627,20.01367,98.1486,35.8328,0,21.73482,25.95231,31.48724,0,14.08241,58.01329,0,43.24005,81.11983,231.771,0,6.090033,14.04823,11.92623,13.10163,16.33325,92.46995,48.03898,32.10206,23.17718
6967,75,56447,0.0711363,0,6.25323,1367.542,831.3555,477.5185,356.6834,51.55616,261.2865,216.8114,405.1042,126.7299,22.06354,0,0,904.3691,1863.604,5324.582,0,2.876864,0,22.07803,8.390732,10.82417,3067.668,31.8358,64.33416,46.45607,0,8.161891,0,0,7.827507,4.892434,23.77962,4.644864,4.322731,4.872758,3.217177,1.853569,0,0,8.839505,8.231728,23.51922,0,16.40781,0,1.682404,1.470227,0.7346058,18.92041,2.160605,1.847337,1.557474
391,66,51782,0.1218208,0,0,328.8867,522.6115,126.1662,256.1515,47.50775,84.8881,80.5599,167.9555,29.46715,106.7528,20.91996,14.51832,347.6472,1023.682,2924.804,370.1028,7.465628,25.51465,66.33115,17.86536,296.9881,1076.808,873.4943,268.8869,184.7406,0,0,53.35555,789.2104,716.5594,18.60541,147.8339,122.5047,15.31874,16.12916,10.73926,15.8945,9.757813,17.68913,18.61888,24.10529,68.87225,0,20.45719,9.395353,10.26477,11.778,7.192518,31.81656,21.15446,16.8455,12.8553
752,380,52251,0.09989184,0,0,0,602.2694,599.7877,362.8459,145.6045,26.34419,66.09787,166.6461,50.8968,78.29768,0,14.68408,354.3917,1276.461,3647.03,0,30.7527,58.8304,156.3121,50.37678,286.1364,1156.72,841.5776,339.789,312.1827,0,0,0,867.2098,766.5253,17.09072,209.7549,325.4525,11.19639,12.42731,8.916759,9.851671,0,9.006464,13.63058,23.21173,66.31922,0,8.899739,10.05574,10.15574,8.600928,6.338926,20.40046,18.6439,14.02945,16.28546
1431,530,52992,0.05376669,0,0,0,205.0831,104.8844,9.904689,0,27.6976,42.66154,72.57693,0,15.27135,6.062006,0,166.1367,22.1326,63.236,0,0,37.48101,9.613272,21.3869,69.48594,556.4595,204.3704,94.23608,61.9379,0,0,0,33.43219,20.67317,13.86391,0,6.167538,4.940187,5.18489,0,7.71803,6.384544,0,8.052768,2.481799,7.090856,0,0,8.780498,6.878219,9.04598,2.377276,13.48462,6.991988,5.332163,4.105439
1673,526,53462,0.1794987,0,142.6771,395.3704,435.6761,19.08363,165.9927,79.24067,35.83795,57.49811,136.6076,0,102.9683,0,0,338.0165,567.6476,1621.85,0,0,41.62678,52.3858,40.4185,352.0454,1383.763,1035.427,183.1651,149.9252,0,25.99101,34.34678,91.55078,66.91261,16.15284,44.78257,38.91923,11.22034,12.18598,0,15.67221,0,0,14.94272,16.41521,46.90062,0,0,7.474396,8.200169,12.38662,8.217204,32.88943,24.16825,13.67591,10.45536
1715,530,54212,0.1684191,0,21.73054,48.03436,130.8249,143.8652,61.29419,10.49747,38.05334,9.985736,26.90981,7.183146,15.09166,14.81904,0,74.78355,235.3599,672.4569,0,3.719034,9.193674,26.39478,5.202932,62.98933,247.1666,185.2627,83.33732,50.29141,0,12.90701,12.13902,44.7303,18.7132,7.030022,0,9.24828,6.461152,5.130938,4.030878,3.841545,8.007446,0,8.961386,7.275358,20.78674,0,5.511408,3.48077,7.045085,4.074409,2.77069,9.196014,8.14909,9.371421,7.872357
1987,431,53765,0.06391858,0,0,0,437.5128,174.2892,271.3195,79.80006,48.02444,67.43853,132.0657,58.01726,95.60484,11.91589,13.86846,287.6386,1048.648,2996.139,0,14.17022,23.50979,84.22305,33.46291,176.7804,895.6312,519.9423,213.8616,189.7232,0,0,0,159.5154,157.992,12.29476,22.74843,24.54671,9.844806,9.385945,9.302184,9.939515,9.834926,8.057139,11.41117,16.01612,45.76033,0,16.1051,7.096559,7.750896,7.554092,3.798483,15.33432,11.17201,8.82193,9.080718
2374,174,53765,0.06467337,0,0,0,0,715.5457,268.6801,0,161.5559,93.49173,163.1814,42.18048,90.83688,22.87223,27.37774,340.256,1104.357,3155.307,0,14.05555,0,94.16899,47.91073,266.4172,1110.171,783.58,273.6668,229.8363,0,0,0,537.7321,459.0915,17.49019,0,11.37967,12.88428,12.51956,13.46179,11.97113,10.63078,20.07361,13.58162,13.91651,39.76146,0,9.660788,0,9.485659,11.70489,5.635137,20.67718,16.57393,14.33689,12.04657
2513,104,54141,0.09679393,0,0,0,155.4001,511.3659,271.2497,81.90104,27.91431,66.1575,123.2415,41.79958,75.49593,11.23036,18.93074,278.1826,974.3771,2783.935,0.3802609,0,33.63202,0,33.18064,157.064,897.1698,461.953,183.2654,157.404,0,0,0,137.9718,130.8387,17.01245,68.3912,73.67557,11.09015,9.86824,9.539426,8.706541,6.516307,7.891123,12.26221,22.67535,64.78672,71.98376,0,6.70904,0,16.46707,4.814546,21.2079,14.16043,11.22355,10.07169
